numPhotos,price,propertyType,size,rooms,bathrooms,distance,hasVideo,status,newDevelopment,hasLift,hasPlan,has3DTour,has360,hasStaging,topPlus,highlight.groupDescription,floor,exterior,parkingSpace.hasParkingSpace,price_m2_oct24,monthly_var,quart_var,annual_var,price_m2_historical_max,var_from_max,rooms+bathrooms,room.to.size.ratio,room+bathrooms.to.size.ratio,amenity.score,neighborhood_Can Baró,neighborhood_Can Peguera - El Turó de la Peira,neighborhood_Canyelles,neighborhood_Ciutat Meridiana - Torre Baró - Vallbona,neighborhood_Diagonal Mar i el Front Marítim del Poblenou,neighborhood_El Baix Guinardó,neighborhood_El Besòs,neighborhood_El Bon Pastor,neighborhood_El Camp d'En Grassot i Gràcia Nova,neighborhood_El Camp de l'Arpa del Clot,neighborhood_El Carmel,neighborhood_El Clot,neighborhood_El Coll,neighborhood_El Congrés i els Indians,neighborhood_El Fort Pienc,neighborhood_El Guinardó,neighborhood_El Gòtic,neighborhood_El Parc i la Llacuna del Poblenou,neighborhood_El Poble Sec - Parc de Montjuïc,neighborhood_El Poblenou,neighborhood_El Putxet i el Farró,neighborhood_El Raval,neighborhood_Horta,neighborhood_Hostafrancs,neighborhood_L'Antiga Esquerra de l'Eixample,neighborhood_La Barceloneta,neighborhood_La Bordeta,neighborhood_La Dreta de l'Eixample,neighborhood_La Font d'En Fargues,neighborhood_La Font de la Guatlla,neighborhood_La Guineueta,neighborhood_La Marina del Port,neighborhood_La Marina del Prat Vermell,neighborhood_La Maternitat i Sant Ramon,neighborhood_La Nova Esquerra de l'Eixample,neighborhood_La Prosperitat,neighborhood_La Sagrada Família,neighborhood_La Sagrera,neighborhood_La Salut,neighborhood_La Teixonera,neighborhood_La Trinitat Nova,neighborhood_La Trinitat Vella,neighborhood_La Vall d'Hebron - La Clota,neighborhood_La Verneda i la Pau,neighborhood_La Vila Olímpica del Poblenou,neighborhood_Les Corts,neighborhood_Les Roquetes,neighborhood_Les Tres Torres,neighborhood_Navas,neighborhood_Pedralbes,neighborhood_Porta,neighborhood_Provençals del Poblenou,neighborhood_Sant Andreu,neighborhood_Sant Antoni,neighborhood_Sant Genís Dels Agudells - Montbau,neighborhood_Sant Gervasi - Galvany,neighborhood_Sant Gervasi - La Bonanova,neighborhood_Sant Martí de Provençals,neighborhood_Sant Pere - Santa Caterina i la Ribera,neighborhood_Sants,neighborhood_Sants - Badal,neighborhood_Sarrià,neighborhood_Vallcarca i els Penitents,neighborhood_Vallvidrera - El Tibidabo i les Planes,neighborhood_Verdun,neighborhood_Vila de Gràcia,neighborhood_Vilapicina i la Torre Llobeta,district_Eixample,district_Gràcia,district_Horta Guinardó,district_Les Corts,district_Nou Barris,district_Sant Andreu,district_Sant Martí,district_Sants-Montjuïc,district_Sarrià-Sant Gervasi
1,182000,1,96.0,1,1,487,0,1,0,0,0,0,0,0,0,0.0,1.0,0,0,4571,0.018,0.036,0.061,4600,-0.006,2,0.010416666666666666,0.020833333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,650000,1,90.0,3,2,3655,1,1,0,1,1,1,0,0,1,3.0,-1.0,1,0,5900,0.015,0.01,0.059,5900,0.0,5,0.03333333333333333,0.05555555555555555,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,630000,3,160.0,3,3,3439,1,1,0,0,1,0,1,0,0,2.0,8.0,0,1,4321,0.037,0.036,0.141,4321,0.0,6,0.01875,0.0375,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,645000,1,156.0,3,3,890,0,1,0,1,1,0,1,1,0,2.0,1.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,6,0.019230769230769232,0.038461538461538464,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,690000,1,95.0,2,2,892,1,1,0,1,1,0,1,0,0,2.0,6.0,1,1,5674,0.003,0.026,0.122,5674,0.0,4,0.021052631578947368,0.042105263157894736,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,650000,1,127.0,3,2,3931,1,1,0,1,0,0,1,0,0,2.0,-1.0,1,0,5900,0.015,0.01,0.059,5900,0.0,5,0.023622047244094488,0.03937007874015748,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,650000,1,102.0,3,2,3967,1,1,0,1,1,0,0,1,0,2.0,0.0,1,0,5900,0.015,0.01,0.059,5900,0.0,5,0.029411764705882353,0.049019607843137254,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,649000,1,138.0,2,2,172,0,1,0,1,1,0,0,0,0,2.0,3.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,4,0.014492753623188406,0.028985507246376812,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,420000,2,52.0,1,1,724,0,1,0,1,0,0,0,0,0,2.0,4.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,2,0.019230769230769232,0.038461538461538464,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,315000,1,67.0,3,1,1466,0,1,0,1,0,0,0,0,0,2.0,4.0,1,0,4321,0.037,0.036,0.141,4321,0.0,4,0.04477611940298507,0.05970149253731343,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,199000,1,34.0,1,1,1551,0,1,0,0,0,0,0,0,0,2.0,-1.0,0,0,4571,0.018,0.036,0.061,4600,-0.006,2,0.029411764705882353,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,490000,2,95.0,3,1,719,1,1,0,0,1,0,0,0,0,2.0,3.0,0,0,4571,0.018,0.036,0.061,4600,-0.006,4,0.031578947368421054,0.042105263157894736,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,498000,2,93.0,2,1,753,0,1,0,1,1,1,0,0,0,2.0,4.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,3,0.021505376344086023,0.03225806451612903,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,645000,1,156.0,3,3,829,1,1,0,1,1,0,0,0,0,2.0,1.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,6,0.019230769230769232,0.038461538461538464,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,665000,1,156.0,3,3,784,0,1,0,1,0,0,0,0,0,2.0,3.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,6,0.019230769230769232,0.038461538461538464,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,315000,1,67.0,3,1,1741,0,1,0,1,0,0,0,0,0,2.0,4.0,1,0,4321,0.037,0.036,0.141,4321,0.0,4,0.04477611940298507,0.05970149253731343,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,498000,2,74.0,2,1,889,1,1,0,1,1,0,1,0,0,1.0,4.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,3,0.02702702702702703,0.04054054054054054,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,395000,1,73.0,3,1,2306,0,1,0,1,1,0,1,0,0,1.0,2.0,1,0,4973,0.002,0.002,0.088,4973,0.0,4,0.0410958904109589,0.0547945205479452,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
40,550000,1,112.0,4,2,1761,0,1,0,1,1,0,0,0,0,1.0,4.0,1,0,5674,0.003,0.026,0.122,5674,0.0,6,0.03571428571428571,0.05357142857142857,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,380000,1,55.0,1,1,1553,0,1,0,1,1,0,0,0,0,1.0,2.0,0,1,3882,0.011,0.04,0.094,3929,-0.012,2,0.01818181818181818,0.03636363636363636,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,250000,2,54.0,2,1,4173,1,1,0,0,1,0,0,0,0,1.0,4.0,1,0,3442,0.014,0.035,0.072,3442,0.0,3,0.037037037037037035,0.05555555555555555,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,249000,1,53.0,2,2,3053,0,1,0,0,1,1,0,0,0,1.0,-1.0,1,0,4321,0.037,0.036,0.141,4321,0.0,4,0.03773584905660377,0.07547169811320754,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,399900,1,106.0,3,2,686,1,1,0,1,0,0,0,0,0,1.0,2.0,0,0,4571,0.018,0.036,0.061,4600,-0.006,5,0.02830188679245283,0.04716981132075472,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,229000,1,64.0,1,1,454,1,2,0,0,1,0,1,0,0,1.0,2.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,2,0.015625,0.03125,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,315000,1,67.0,3,1,1706,0,1,0,1,0,0,0,0,0,1.0,4.0,1,0,4321,0.037,0.036,0.141,4321,0.0,4,0.04477611940298507,0.05970149253731343,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,349000,1,112.0,4,2,6138,1,1,0,1,0,0,0,0,0,1.0,1.0,1,1,3536,0.02,0.049,0.128,3536,0.0,6,0.03571428571428571,0.05357142857142857,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,345000,2,111.0,2,2,3039,0,1,0,1,0,0,0,0,0,1.0,-1.0,0,0,5900,0.015,0.01,0.059,5900,0.0,4,0.018018018018018018,0.036036036036036036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,272000,1,82.0,3,1,715,0,2,0,0,0,0,0,0,0,1.0,3.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,4,0.036585365853658534,0.04878048780487805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,380000,1,170.0,2,2,665,0,1,0,0,1,0,0,0,0,1.0,3.0,0,0,4571,0.018,0.036,0.061,4600,-0.006,4,0.011764705882352941,0.023529411764705882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,395000,1,82.0,4,2,1443,0,1,0,1,0,1,0,0,0,1.0,1.0,0,0,5674,0.003,0.026,0.122,5674,0.0,6,0.04878048780487805,0.07317073170731707,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,315000,1,67.0,3,1,1569,0,1,0,1,0,0,0,0,0,1.0,4.0,1,0,4321,0.037,0.036,0.141,4321,0.0,4,0.04477611940298507,0.05970149253731343,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,185000,1,74.0,3,1,1914,0,2,0,1,0,0,0,0,0,1.0,-1.0,0,0,3882,0.011,0.04,0.094,3929,-0.012,4,0.04054054054054054,0.05405405405405406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,500000,1,128.0,2,2,3592,0,1,0,1,0,0,0,0,0,1.0,4.0,0,1,4321,0.037,0.036,0.141,4321,0.0,4,0.015625,0.03125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,925000,1,151.0,3,2,4300,1,1,0,1,1,0,0,0,0,0.0,7.0,1,1,4321,0.037,0.036,0.141,4321,0.0,5,0.019867549668874173,0.033112582781456956,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41,428000,1,99.0,4,1,1554,1,1,0,1,1,0,1,1,0,0.0,1.0,1,0,5674,0.003,0.026,0.122,5674,0.0,5,0.04040404040404041,0.050505050505050504,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,395000,1,73.0,2,1,2376,0,1,0,1,1,0,1,0,0,0.0,2.0,1,0,4973,0.002,0.002,0.088,4973,0.0,3,0.0273972602739726,0.0410958904109589,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
25,655000,1,156.0,3,3,600,1,1,0,1,1,0,1,0,0,0.0,2.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,6,0.019230769230769232,0.038461538461538464,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,395000,1,70.0,3,1,1657,1,1,0,1,1,0,1,0,0,0.0,2.0,1,0,4321,0.037,0.036,0.141,4321,0.0,4,0.04285714285714286,0.05714285714285714,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,299000,1,57.0,2,1,1457,0,1,0,1,0,0,0,0,0,0.0,1.0,1,0,3882,0.011,0.04,0.094,3929,-0.012,3,0.03508771929824561,0.05263157894736842,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,420000,1,99.0,2,2,1036,1,1,0,1,1,0,0,0,0,0.0,-1.0,0,0,5674,0.003,0.026,0.122,5674,0.0,4,0.020202020202020204,0.04040404040404041,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,680000,1,80.0,2,1,2418,0,1,0,1,1,0,0,0,0,0.0,2.0,0,0,5900,0.015,0.01,0.059,5900,0.0,3,0.025,0.0375,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,650000,1,144.0,2,2,3900,0,1,0,1,0,0,0,0,0,0.0,1.0,1,0,5900,0.015,0.01,0.059,5900,0.0,4,0.013888888888888888,0.027777777777777776,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,590000,1,137.0,5,3,769,0,1,0,0,1,0,0,0,0,2.0,1.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,8,0.0364963503649635,0.058394160583941604,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,545000,1,62.0,1,1,4250,0,1,0,1,0,0,0,0,0,2.0,7.0,1,1,4321,0.037,0.036,0.141,4321,0.0,2,0.016129032258064516,0.03225806451612903,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,309000,1,88.0,4,2,3836,0,1,0,1,1,0,0,0,0,2.0,7.0,1,1,3882,0.011,0.04,0.094,3929,-0.012,6,0.045454545454545456,0.06818181818181818,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,475000,3,160.0,4,1,4310,1,1,0,0,1,0,0,0,0,2.0,8.0,0,0,3536,0.02,0.049,0.128,3536,0.0,5,0.025,0.03125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,309000,1,88.0,4,2,3934,0,1,0,0,1,0,0,0,0,2.0,7.0,1,1,3882,0.011,0.04,0.094,3929,-0.012,6,0.045454545454545456,0.06818181818181818,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,199000,1,109.0,3,1,7623,1,1,0,0,0,0,0,0,0,2.0,1.0,1,0,3536,0.02,0.049,0.128,3536,0.0,4,0.027522935779816515,0.03669724770642202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,404500,1,102.0,4,2,2843,1,1,0,1,1,0,0,0,0,1.0,4.0,1,0,5674,0.003,0.026,0.122,5674,0.0,6,0.0392156862745098,0.058823529411764705,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,380000,1,67.0,1,1,3114,1,1,0,1,1,0,1,0,0,1.0,3.0,1,1,5724,0.018,0.036,0.137,5724,0.0,2,0.014925373134328358,0.029850746268656716,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,169000,1,35.0,2,1,646,0,1,0,0,1,0,1,0,0,1.0,2.0,1,0,4571,0.018,0.036,0.061,4600,-0.006,3,0.05714285714285714,0.08571428571428572,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
